time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,-3.74506181844,1.50260216087,26.4726406132,0.047192340254,0.37860301401,0.0,-4.03419678029,1.23515805915,5.49920780075,-0.0447846870313,0.229349505282,0.0,434.1729850240939,433.8418961090866,433.65356274380696,433.20400052096034
4.319999999999996,-3.99377365608,1.57743404121,26.8012156468,0.0451865476785,0.392206783558,0.0,-4.25724560155,1.2590009685,5.45247533245,-0.0171077890361,0.220906241165,0.0,446.54640588753284,445.9077215755728,444.6127189085327,446.87446370903655
4.379999999999995,-4.25598896807,1.65364875981,27.1266069477,0.0448023404598,0.405888981472,0.0,-4.48428707781,1.28139058896,5.39309081978,0.00922645622611,0.239417880663,0.0,442.48849412044444,444.06149523278395,442.8016406618643,444.96334651825674
4.439999999999993,-4.53314754281,1.73130991939,27.4508257565,0.0451443602662,0.42007700986,0.0,-4.75535065464,1.30728030412,5.41272500005,-0.00249780254511,0.229809131938,0.0,472.34530713042545,471.65564838888315,472.44657370333863,471.5414418846415
4.499999999999992,-4.82669818113,1.81050597978,27.7757615683,0.0453887252466,0.433493316499,0.0,-5.0306169442,1.3325193295,5.41703451628,0.0147387641007,0.206822872002,0.0,470.3897152519489,468.6519832321244,470.2880853364156,471.6215545889334
4.559999999999991,-5.13627553074,1.89114290736,28.099226865,0.0459558644306,0.445951685798,0.0,-5.28951158173,1.3553804216,5.36407682313,-0.00406840002839,0.20922194704,0.0,453.0836470296963,453.31801165775994,455.95549506333674,454.4499896523182
4.6199999999999894,-5.46222896964,1.97320880117,28.4206741778,0.046011870263,0.457961111919,0.0,-5.57642047395,1.38006588379,5.34941422436,0.00942134439814,0.167718327478,0.0,471.71298330100433,468.5314132162292,468.62013339344634,469.6678129787323
4.679999999999988,-5.80482663122,2.05667670421,28.7395057452,0.0463364455365,0.467570882728,0.0,-5.84421314488,1.40217783833,5.27734070208,-0.00414901607259,0.137437028697,0.0,454.31459071891896,451.9025869960188,453.8548762624982,452.7640127215972
4.739999999999987,-6.16263076899,2.14137205238,29.0518571746,0.0462358713919,0.475526856543,0.0,-6.08333696648,1.42095709516,5.13394669245,0.00286026180719,0.120564458886,0.0,429.9270366090953,428.5113096887483,430.3345742988318,430.9277045096259
4.799999999999986,-6.53697172302,2.22737021147,29.3594662523,0.0465401725376,0.482784786321,0.0,-6.39510131121,1.44559446863,5.11833474268,0.00916365573583,0.121754982676,0.0,476.89834611311403,477.0014090187883,474.2000644192164,474.68406990052034
4.859999999999984,-6.92987873254,2.31481795415,29.6654381846,0.0470115512362,0.490695733001,0.0,-6.70227140226,1.46930047599,5.07943560166,0.00510422055307,0.146794722733,0.0,469.1499637392213,471.10520496114793,471.9745918971669,471.6609752670724
4.919999999999983,-7.33934117082,2.40350690604,29.9651252302,0.0475582657214,0.49930851765,0.0,-6.94730663588,1.4869915159,4.9096678214,0.0161167508843,0.136106198766,0.0,428.02125338712403,427.1303820138121,427.1126867438689,428.05107986002656
4.979999999999982,-7.76626286648,2.49348448921,30.2592572518,0.0483485761666,0.506937172149,0.0,-7.28382641941,1.51224667979,4.89308377126,0.00651361491293,0.0955206382747,0.0,483.42312407265126,480.36681163112576,484.111829170609,483.3883752531459
5.0399999999999805,-8.21149455092,2.58480139696,30.5485656166,0.0487400945805,0.512476893967,0.0,-7.55786418578,1.53163283098,4.74989438836,0.00654868148082,0.0850333717602,0.0,441.9924262877301,441.1341869450905,443.09960834149217,443.10238579294366
